"","STATE","COUNTY","CITY","ADDRESS","DATE","LAT","LON"
"2513","CALIFORNIA","LOS ANGELES","DOWNEY","10350 HALEDON AVENUE",2008-05-21,33.942925,-118.115171
"2514","CALIFORNIA","LOS ANGELES","DOWNEY","9322 STAMPS AVE",2005-02-18,33.957956,-118.11963
"2515","CALIFORNIA","LOS ANGELES","EAST LOS ANGELES","4135 FLORAL AVE",2004-03-05,34.03337,-118.162815
"2516","CALIFORNIA","LOS ANGELES","EL MONTE","11828 EMERY ST",2004-11-18,34.084566,-118.010467
"2517","CALIFORNIA","LOS ANGELES","EL MONTE","4350 RANGER AVE",2004-11-29,34.084476,-118.037708
"2518","CALIFORNIA","LOS ANGELES","ENCINO","17448 VENTURA BOULEVARD",2008-08-11,34.16137,-118.513378
"2519","CALIFORNIA","LOS ANGELES","GARDENA","14903 CHADRON AVE 1",2006-03-01,33.896373,-118.328662
"2520","CALIFORNIA","LOS ANGELES","GLENDORA","19104 MANUA LOA",2004-07-21,34.12507,-117.878674
"2521","CALIFORNIA","LOS ANGELES","HAWTHORNE","12600 PRAIRIE AVENUE",2010-07-19,33.918523,-118.343888
"2522","CALIFORNIA","LOS ANGELES","HAWTHORNE","13611 DOTY AVENUE",2011-02-03,33.907859,-118.339512
"2523","CALIFORNIA","LOS ANGELES","HAWTHORNE","2851 WEST 120TH STREET",2010-07-22,33.923708,-118.324186
"2524","CALIFORNIA","LOS ANGELES","HUNTINGTON PARK","2409 OLIVE STREET",2008-11-18,33.968814,-118.229695
"2525","CALIFORNIA","LOS ANGELES","HUNTINGTON PARK","2505 OLIVE STREET",2007-05-15,33.968589,-118.227514
"2526","CALIFORNIA","LOS ANGELES","HUNTINGTON PARK","6418 SEVILLE",2007-09-18,33.981301,-118.222606
"2527","CALIFORNIA","LOS ANGELES","INGLEWOOD","215 EAST HYDE PARK STREET",2010-04-08,33.972283,-118.355319
"2528","CALIFORNIA","LOS ANGELES","INGLEWOOD","8815 SOUTH VAN NESS AVENUE",2010-05-04,33.957399,-118.317748
"2529","CALIFORNIA","LOS ANGELES","LA CANADA FLINTRIDGE","5016 ANGELES CREST HWY",2004-05-25,34.213097,-118.200067
"2530","CALIFORNIA","LOS ANGELES","LA PUENTE","18631 ALTARIO ST",2005-01-13,34.011125,-117.896455
"2531","CALIFORNIA","LOS ANGELES","LA PUENTE","410 EVANWOOD AVE",2004-09-22,34.036402,-117.967886
"2532","CALIFORNIA","LOS ANGELES","LANCASTER","3995 AVENUE H W",2004-03-03,34.697472,-118.144521
"2533","CALIFORNIA","LOS ANGELES","LANCASTER","42705 6TH E ST",2005-02-03,34.697472,-118.144521
"2534","CALIFORNIA","LOS ANGELES","LANCASTER","44634 DATE AVENUE",2006-06-02,34.693702,-118.140122
"2535","CALIFORNIA","LOS ANGELES","LANCASTER","45448 ELM",2007-07-14,34.708674,-118.143296
"2536","CALIFORNIA","LOS ANGELES","LITTLEROCK","8632 AVENUE U E",2004-01-21,34.518732,-117.992473
"2537","CALIFORNIA","LOS ANGELES","LLANO","25757 V E AVE",2004-03-24,34.513151,-117.668332
"2538","CALIFORNIA","LOS ANGELES","LONG BEACH","1401 11 E ST",2004-07-01,33.767168,-118.193723
"2539","CALIFORNIA","LOS ANGELES","LONG BEACH","1624 JUNIPERO AVENUE",2007-04-04,33.787612,-118.1633
"2540","CALIFORNIA","LOS ANGELES","LONG BEACH","1875 LIME AVENUE",2008-12-22,33.791238,-118.183951
"2541","CALIFORNIA","LOS ANGELES","LONG BEACH","2124 MC KENZIE AVENUE",2006-04-25,33.871747,-118.166676
"2542","CALIFORNIA","LOS ANGELES","LONG BEACH","2345 EAST HARDING STREET",2010-02-04,33.867422,-118.164624
"2543","CALIFORNIA","LOS ANGELES","LONG BEACH","2454 EASY AVENUE",2010-02-10,33.801753,-118.21001
"2544","CALIFORNIA","LOS ANGELES","LONG BEACH","2520 PACIFIC COAST E HWY 221",2004-01-27,33.767168,-118.193723
"2545","CALIFORNIA","LOS ANGELES","LONG BEACH","3613 LA JARA STREET",2007-11-14,33.864983,-118.149927
"2546","CALIFORNIA","LOS ANGELES","LOS ANGELES","11630 WEST 207TH STREET",2006-12-07,34.052238,-118.243344
"2547","CALIFORNIA","LOS ANGELES","LOS ANGELES","1216 HANOVER AVENUE",2007-08-12,34.012032,-118.138393
"2548","CALIFORNIA","LOS ANGELES","LOS ANGELES","123 S LAKE STREET",2006-07-14,34.066464,-118.271747
"2549","CALIFORNIA","LOS ANGELES","LOS ANGELES","1406 GORDON STREET",2006-03-26,34.095923,-118.320103
"2550","CALIFORNIA","LOS ANGELES","LOS ANGELES","1564 EAST 117TH STREET",2013-04-04,33.927719,-118.246826
"2551","CALIFORNIA","LOS ANGELES","LOS ANGELES","2109 ESTRELLA AVENUE",2010-02-02,34.032873,-118.276054
"2552","CALIFORNIA","LOS ANGELES","LOS ANGELES","21150 HOBART",2004-08-18,33.934895,-118.307971
"2553","CALIFORNIA","LOS ANGELES","LOS ANGELES","213 1/2 WEST 66 STREET",2010-09-21,33.979842,-118.276789
"2554","CALIFORNIA","LOS ANGELES","LOS ANGELES","218 1/2 54TH STREET",2008-03-14,33.993305,-118.276537
"2555","CALIFORNIA","LOS ANGELES","LOS ANGELES","244 47TH PLACE",2006-10-12,34.000042,-118.278077
"2556","CALIFORNIA","LOS ANGELES","LOS ANGELES","244 WEST 47TH PLACE",2006-10-12,34.000042,-118.278077
"2557","CALIFORNIA","LOS ANGELES","LOS ANGELES","2742 LANFRANCO ST 7",2004-01-07,34.036305,-118.208075
"2558","CALIFORNIA","LOS ANGELES","LOS ANGELES","3015 SUNNYNOOK DRIVE",2006-08-11,34.117547,-118.265433
"2559","CALIFORNIA","LOS ANGELES","LOS ANGELES","321 WESTMINSTER AVENUE",2007-08-09,34.068251,-118.316229
"2560","CALIFORNIA","LOS ANGELES","LOS ANGELES","359 71ST STREET",2007-10-10,33.975442,-118.268269
"2561","CALIFORNIA","LOS ANGELES","LOS ANGELES","3744 59TH STREET",2007-12-20,33.987165,-118.338723
"2562","CALIFORNIA","LOS ANGELES","LOS ANGELES","4154 COMPTON AVENUE",2008-04-17,34.007382,-118.247411
"2563","CALIFORNIA","LOS ANGELES","LOS ANGELES","5170 SOUTH NORMANDIE AVENUE",2010-01-03,33.995359,-118.30017
"2564","CALIFORNIA","LOS ANGELES","LOS ANGELES","5320 1/2 ITHACA AVE",2004-06-22,34.076236,-118.170591
"2565","CALIFORNIA","LOS ANGELES","LOS ANGELES","560 KEENAN AVE",2004-05-12,34.022885,-118.143702
"2566","CALIFORNIA","LOS ANGELES","LOS ANGELES","6118 HOOPER STREET",2009-04-24,33.984159,-118.25209
"2567","CALIFORNIA","LOS ANGELES","LOS ANGELES","6516 SOUTH MAIN STREET",2010-06-02,33.980026,-118.27393
"2568","CALIFORNIA","LOS ANGELES","LYNWOOD","10868 DRURY LN",2004-10-29,33.934954,-118.220031
"2569","CALIFORNIA","LOS ANGELES","NORWALK","11026 IMPERIAL E HWY 10",2004-04-21,33.917038,-118.098234
"2570","CALIFORNIA","LOS ANGELES","NORWALK","12618 STUDEBAKER ROAD",2010-06-14,33.916569,-118.099159
"2571","CALIFORNIA","LOS ANGELES","PALMDALE","38233 HENDON DR",2004-04-03,34.576211,-118.126081
"2572","CALIFORNIA","LOS ANGELES","PALMDALE","38566 EAST 35TH STREET",2006-10-03,34.582503,-118.067337
"2573","CALIFORNIA","LOS ANGELES","PANORAMA CITY","8154 ALLOTT",2006-01-19,34.21889,-118.427802
"2574","CALIFORNIA","LOS ANGELES","POMONA","1347 CAMBRIN ROAD",2006-12-07,34.071099,-117.780172
"2575","CALIFORNIA","LOS ANGELES","POMONA","260 LA VERNE AVENUE",2007-07-12,34.082865,-117.747404
"2576","CALIFORNIA","LOS ANGELES","POMONA","320 JEFFERSON W AVE",2004-10-19,34.069832,-117.755931
"2577","CALIFORNIA","LOS ANGELES","REDONDO BEACH","208 B AVE",2004-01-04,33.844983,-118.387244
"2578","CALIFORNIA","LOS ANGELES","SAN DIMAS","1717 MONTE VISTA DR",2004-10-07,34.118372,-117.809302
"2579","CALIFORNIA","LOS ANGELES","SAN PEDRO","975 5TH W ST",2005-08-03,33.735802,-118.291397
"2580","CALIFORNIA","LOS ANGELES","SANTA FE SPRINGS","11462 TELEGRAPH RD",2004-01-14,33.948105,-118.088088
"2581","CALIFORNIA","LOS ANGELES","SANTA FE SPRINGS","13310 TELEGRAPH ROAD",2010-04-14,33.941804,-118.049724
"2582","CALIFORNIA","LOS ANGELES","SHADOW HILLS","10339 JOHANNA AVENUE",2006-06-22,34.25846,-118.345805
"2583","CALIFORNIA","LOS ANGELES","SIGNAL HILL","2210 GAVIOTA N AVE C",2004-07-06,33.79712,-118.16836
"2584","CALIFORNIA","LOS ANGELES","SOUTH GATE","2634 PALM PLACE",2007-05-29,33.9639,-118.223861
"2585","CALIFORNIA","LOS ANGELES","SYLMAR","12600 BRADLEY STREET",2006-07-19,34.299394,-118.451928
"2586","CALIFORNIA","LOS ANGELES","TORRANCE","4111 PACIFIC COAST HIGHWAY 308",2004-04-11,33.80718,-118.356424
"2587","CALIFORNIA","LOS ANGELES","VAN NUYS","15149 DOMINO ST",2005-11-08,34.183933,-118.463483
"2588","CALIFORNIA","LOS ANGELES","VAN NUYS","7400 SEPULVEDA BOULEVARD",2008-02-12,34.205279,-118.46595
"2589","CALIFORNIA","LOS ANGELES","WHITTIER","10816 TOWNLEY DRIVE",2007-05-11,33.984959,-118.067983
"2590","CALIFORNIA","LOS ANGELES","WHITTIER","6133 MCNEES AVE",2006-01-14,33.990017,-118.068094
"2591","CALIFORNIA","LOS ANGELES","WHITTIER","8171 WASHINGTON AVE",2004-06-24,33.965226,-118.035033
"2592","CALIFORNIA","LOS ANGELES","WILMINGTON","1630 SANDISON STREET",2007-07-20,33.794499,-118.243273
"2593","CALIFORNIA","LOS ANGELES","WILMINGTON","1724 FRIES AVE",2006-02-17,33.797748,-118.266264
"2594","CALIFORNIA","LOS ANGELES","WINNETKA","8474 QUARTZ AVE",2005-09-28,34.224413,-118.564488
"2595","CALIFORNIA","MADERA","CHOWCHILLA","1304 COLUSA AVE A",2005-01-25,37.111557,-120.265405
"2596","CALIFORNIA","MADERA","CHOWCHILLA","18899 ROAD 16",2004-04-28,37.032275,-120.256872
"2597","CALIFORNIA","MADERA","MADERA","13577 20TH AVENUE",2008-09-04,36.961961,-120.059585
"2598","CALIFORNIA","MADERA","MADERA","18697 AVENUE PASS",2007-08-21,36.961961,-120.059585
"2599","CALIFORNIA","MADERA","MADERA","21442 AVENUE 19 AVE",2005-02-10,36.961961,-120.059585
"2600","CALIFORNIA","MADERA","MADERA","35626 14 1/2 AVENUE",2008-02-01,36.961961,-120.059585
"2601","CALIFORNIA","MADERA","MADERA","512 FEIN STREET",2007-08-25,36.961961,-120.059585
"2602","CALIFORNIA","MADERA","MADERA","815 EAST CLINTON AVENUE",2006-08-29,36.964439,-120.047222
"2603","CALIFORNIA","MENDOCINO","FORT BRAGG","16900 FRANKLIN ROAD",2006-05-09,39.391727,-123.771309
"2604","CALIFORNIA","MENDOCINO","PHILO","3500 LITTLE MILL CREEK ROAD",2010-05-06,39.066617,-123.442974
"2605","CALIFORNIA","MENDOCINO","REDWOOD VALLEY","9800 WEST ROAD",2009-04-09,39.284082,-123.219894
"2606","CALIFORNIA","MENDOCINO","WILLITS","65000 SHERWOOD RIDGE ROAD",2008-02-20,39.409044,-123.353523
"2607","CALIFORNIA","MERCED","ATWATER","1001 SANDPIPER WAY",2006-11-15,37.353666,-120.582469
"2608","CALIFORNIA","MERCED","ATWATER","1236 HULL RD",2005-09-23,37.305386,-120.623788
"2609","CALIFORNIA","MERCED","ATWATER","4146 SOUTH ELLIOTT ROAD",2008-08-11,37.320594,-120.56522
"2610","CALIFORNIA","MERCED","ATWATER","9000 MORAN AVE",2005-05-11,37.309404,-120.651118
"2611","CALIFORNIA","MERCED","BALLICO","11368 NORTH SANTA FE AVENUE",2010-01-10,37.453605,-120.705474
"2612","CALIFORNIA","MERCED","CRESSEY","9835 CRESSEY",2004-06-03,37.419374,-120.667167
"2613","CALIFORNIA","MERCED","DELHI","15575 AUGUST AVENUE",2008-09-08,37.419433,-120.769633
"2614","CALIFORNIA","MERCED","DELHI","16235 REDBUD CT",2004-06-29,37.427982,-120.781141
"2615","CALIFORNIA","MERCED","DELHI","8620 HINTON",2006-11-15,37.416606,-120.777324
"2616","CALIFORNIA","MERCED","DELHI","9640 SANDS ROAD",2010-06-06,37.428143,-120.763326
"2617","CALIFORNIA","MERCED","GUSTINE","8450 HIGHWAY 33 S HWY",2005-03-02,37.256923,-121.001402
"2618","CALIFORNIA","MERCED","HILMAR","19511 WILLIAMS AVE",2004-10-13,37.389708,-120.841828
"2619","CALIFORNIA","MERCED","HILMAR","19542 EAST FIRST STREET",2010-04-01,37.407887,-120.841829
"2620","CALIFORNIA","MERCED","HILMAR","20295 AUGUST RD",2004-04-15,37.41879,-120.856987
"2621","CALIFORNIA","MERCED","HILMAR","250 N UNION",2007-10-12,37.4086,-120.849197
"2622","CALIFORNIA","MERCED","LIVINGSTON","15290 SUNSET DRIVE",2010-05-22,37.338674,-120.765895
"2623","CALIFORNIA","MERCED","LIVINGSTON","5679 ARENA WAY",2004-04-06,37.370257,-120.677409
"2624","CALIFORNIA","MERCED","LOS BANOS","313 J STREET",2006-08-11,37.061717,-120.852466
"2625","CALIFORNIA","MERCED","MERCED","14717 EAST 272ND",2007-09-06,37.306968,-120.481971
"2626","CALIFORNIA","MERCED","MERCED","2499 EAST GERARD AVENUE",2007-03-21,37.28052,-120.441145
"2627","CALIFORNIA","MERCED","MERCED","2536 LOBO",2004-02-04,37.324455,-120.535938
"2628","CALIFORNIA","MERCED","MERCED","321 S 59 S HWY",2005-01-03,37.306968,-120.481971
"2629","CALIFORNIA","MERCED","MERCED","3613 N GARNER RD",2004-02-27,37.306968,-120.481971
"2630","CALIFORNIA","MERCED","MERCED","5 WEST 25TH STREET 2",2008-01-16,37.30676,-120.471521
"2631","CALIFORNIA","MERCED","MERCED","824 S FREYA",2007-01-25,37.306968,-120.481971
"2632","CALIFORNIA","MERCED","SOUTH DOS PALOS","8827 W K ST",2004-07-23,36.965478,-120.653877
"2633","CALIFORNIA","MERCED","STEVINSON","18910 W 6TH ST",2004-02-10,37.305664,-120.82391
"2634","CALIFORNIA","MERCED","STEVINSON","2228 NELANDER AVENUE",2010-04-27,37.319307,-120.842142
"2635","CALIFORNIA","MERCED","STEVINSON","23875 SECOND AVENUE",2006-03-27,37.335216,-120.915152
"2636","CALIFORNIA","MERCED","STEVINSON","2917 CEMETERY ROAD",2008-02-20,37.32805,-120.923963
"2637","CALIFORNIA","MERCED","STEVINSON","2991 CEMETERY",2008-02-20,37.334241,-120.923909
"2638","CALIFORNIA","MERCED","WINTON","6280 CENTRAL AVE",2004-08-08,37.377909,-120.649994
"2639","CALIFORNIA","MERCED","WINTON","6814 ARLENE WAY",2008-03-12,37.395205,-120.610063
"2640","CALIFORNIA","MERCED","WINTON","7125 NORTH VINE AVENUE",2010-04-21,37.391926,-120.631575
"2641","CALIFORNIA","MERCED","WINTON","7409 AMANDA DRIVE",2007-03-13,37.394478,-120.620778
"2642","CALIFORNIA","MERCED","WINTON","9605 EUCALYPTUS AVE",2004-08-08,37.403838,-120.650213
"2643","CALIFORNIA","MONTEREY","GREENFIELD","424 7TH AVENUE",2010-09-19,36.325546,-121.244636
"2644","CALIFORNIA","MONTEREY","PACIFIC GROVE","316 PRESCOTT LN",2004-07-16,36.605703,-121.919181
"2645","CALIFORNIA","MONTEREY","SALINAS","1233 EAST POLK STREET",2007-06-20,36.699014,-121.660653
"2646","CALIFORNIA","MONTEREY","SALINAS","1769 YOSEMITE CIR",2004-05-21,36.71109,-121.630327
"2647","CALIFORNIA","NEVADA","GRASS VALLEY","439 NEAL ST 1",2004-07-30,39.21856,-121.066867
"2648","CALIFORNIA","ORANGE","ANAHEIM","1261 PLACENTIA STREET",2008-03-29,33.851664,-117.887567
"2649","CALIFORNIA","ORANGE","ANAHEIM","1303 WEST MARLBORO AVENUE",2010-02-22,33.85146,-117.935993
"2650","CALIFORNIA","ORANGE","ANAHEIM","131 MAGNOLIA AVENUE",2008-03-21,33.83297,-117.975996
"2651","CALIFORNIA","ORANGE","ANAHEIM","1819 CRIS",2008-03-27,33.80833,-117.946645
"2652","CALIFORNIA","ORANGE","ANAHEIM","2500 EAST TERRACE STREET",2008-04-08,33.853992,-117.883231
"2653","CALIFORNIA","ORANGE","ANAHEIM","3554 WEST CORNELIA CIRCLE",2008-03-24,33.810852,-118.013211
"2654","CALIFORNIA","ORANGE","ANAHEIM","622 VELARE AVENUE",2008-09-16,33.824551,-117.97393
"2655","CALIFORNIA","ORANGE","BREA","2595 IMPERIAL HIGHWAY",2010-05-20,33.91741,-117.912015
"2656","CALIFORNIA","ORANGE","BUENA PARK","7111 BEACH BOULEVARD",2010-02-10,33.858073,-117.998129
"2657","CALIFORNIA","ORANGE","BUENA PARK","7555 BEACH BLVD 128",2004-02-10,33.863144,-117.998051
"2658","CALIFORNIA","ORANGE","COSTA MESA","929 JOANN STREET",2008-05-13,33.657426,-117.937733
"2659","CALIFORNIA","ORANGE","CYPRESS","4812 GRACE AVENUE",2006-04-10,33.837198,-118.04864
"2660","CALIFORNIA","ORANGE","FULLERTON","641 COMMONWEALTH AVENUE",2007-12-07,33.870262,-117.936615
"2661","CALIFORNIA","ORANGE","GARDEN GROVE","10042 LAMPSON AVENUE",2009-05-13,33.78132,-117.957642
"2662","CALIFORNIA","ORANGE","GARDEN GROVE","13691 BARNETT WAY",2010-02-13,33.764101,-117.93392
"2663","CALIFORNIA","ORANGE","GARDEN GROVE","8062 GARDEN GROVE BLVD 241",2004-09-21,33.776069,-117.937878
"2664","CALIFORNIA","ORANGE","GARDEN GROVE","9755 BIXBY AVENUE",2008-04-11,33.784925,-117.962736
"2665","CALIFORNIA","ORANGE","HUNTINGTON BEACH","8230 TALBERT",2010-04-07,33.701181,-117.984103
"2666","CALIFORNIA","ORANGE","IRVINE","173 TOPEKA",2004-02-11,33.69022,-117.771353
"2667","CALIFORNIA","ORANGE","IRVINE","87 PINESTONE",2010-03-23,33.683566,-117.806167
"2668","CALIFORNIA","ORANGE","LA HABRA","2320 STORY AVE",2004-07-16,33.929355,-117.972046
"2669","CALIFORNIA","ORANGE","LA PALMA","4761 SHARON DRIVE A",2006-07-17,33.849527,-118.050149
"2670","CALIFORNIA","ORANGE","LAGUNA BEACH","985 PACIFIC COAST N HWY",2004-02-01,33.545844,-117.781731
"2671","CALIFORNIA","ORANGE","ORANGE","207 ESPLANDE STREET",2008-05-30,33.786267,-117.809646
"2672","CALIFORNIA","ORANGE","ORANGE","2135 ALMOND W ST",2004-10-15,33.791489,-117.853096
"2673","CALIFORNIA","ORANGE","ORANGE","2300 NORTH TUSTIN AVENUE",2010-03-29,33.828231,-117.836129
"2674","CALIFORNIA","ORANGE","PLACENTIA","745 DUNN",2010-03-16,33.861107,-117.880053
"2675","CALIFORNIA","ORANGE","SANTA ANA","1137 MCFADDEN W",2004-07-07,33.734468,-117.882779
"2676","CALIFORNIA","ORANGE","SANTA ANA","1233 GENOA S DR",2004-11-30,33.749738,-117.869781
"2677","CALIFORNIA","ORANGE","SANTA ANA","1314 HARBOR BOULEVARD",2008-04-09,33.756341,-117.920288
"2678","CALIFORNIA","ORANGE","SANTA ANA","1450 AUTO DRIVE",2009-05-11,33.749738,-117.869781
"2679","CALIFORNIA","ORANGE","SANTA ANA","3012 HALLADAY",2008-05-19,33.706667,-117.859838
"2680","CALIFORNIA","ORANGE","SANTA ANA","412 BAKER STREET",2008-05-21,33.748093,-117.88279
"2681","CALIFORNIA","ORANGE","SANTA ANA","4417 MORNINGSIDE",2010-04-28,33.756629,-117.927622
"2682","CALIFORNIA","ORANGE","SANTA ANA","702 SANTA ANA BOULEVARD",2008-07-14,33.747948,-117.874494
"2683","CALIFORNIA","ORANGE","SANTA ANA","800 SOUTH SULLIVAN STREET D3",2011-12-23,33.735499,-117.902539
"2684","CALIFORNIA","ORANGE","STANTON","10698 COURT STREET",2006-09-15,33.807125,-117.991073
"2685","CALIFORNIA","ORANGE","STANTON","7701 WESTBROOK WAY",2007-04-19,33.775379,-117.99695
"2686","CALIFORNIA","ORANGE","TUSTIN","13624 ESTERO CIR",2004-04-24,33.741173,-117.817049
"2687","CALIFORNIA","ORANGE","WESTMINSTER","13100 GOLDENWEST STREET",2009-04-28,33.772688,-118.007312
"2688","CALIFORNIA","ORANGE","WESTMINSTER","5051 PRINCETON AVENUE",2006-05-17,33.765584,-118.041672
"2689","CALIFORNIA","ORANGE","WESTMINSTER","6942 GARDEN GROVE BOULEVARD",2009-05-21,33.773858,-118.012399
"2690","CALIFORNIA","ORANGE","WESTMINSTER","7681 BAYLOR DR",2004-07-15,33.757836,-117.995219
"2691","CALIFORNIA","ORANGE","WESTMINSTER","9851 BOLSA AVENUE",2006-05-05,33.745007,-117.957568
"2692","CALIFORNIA","ORANGE","YORBA LINDA","5471 JEFFERSON STREET",2007-11-13,33.880221,-117.837257
"2693","CALIFORNIA","PLUMAS","CHESTER","460 MELISSA AVENUE",2007-10-11,40.30885,-121.224375
"2694","CALIFORNIA","PLUMAS","PORTOLA","324 BELLA VISTA",2010-03-09,39.812099,-120.464742
"2695","CALIFORNIA","PLUMAS","PORTOLA","5630 CASEY JONES ROAD",2006-04-14,39.785914,-120.504177
"2696","CALIFORNIA","PLUMAS","QUINCY JUNCTION","1426 BUTTERFLY VALLEY ROAD",2010-02-17,39.963226,-120.898287
"2697","CALIFORNIA","RIVERSIDE","ANZA","57310 VALLEY VISTA",2004-06-11,33.563343,-116.657128
"2698","CALIFORNIA","RIVERSIDE","BANNING","1007 LINDA VISTA RD",2004-10-26,33.934278,-116.879792
"2699","CALIFORNIA","RIVERSIDE","BANNING","514 EAST VICTORY AVENUE",2010-03-21,33.914456,-116.87074
"2700","CALIFORNIA","RIVERSIDE","BEAUMONT","1016 PALM AVE",2004-04-19,33.935975,-116.971555
"2701","CALIFORNIA","RIVERSIDE","BEAUMONT","34250 SAN TIMITEO CANYON RD",2004-04-15,33.955036,-117.060872
"2702","CALIFORNIA","RIVERSIDE","CALIMESA","9453 SHARONDALE ROAD",2006-06-08,33.983389,-117.040564
"2703","CALIFORNIA","RIVERSIDE","CATHEDRAL CITY","68557 C STREET",2004-02-16,33.777561,-116.464952
"2704","CALIFORNIA","RIVERSIDE","CORONA","1330 W 8TH ST 18",2004-07-21,33.875785,-117.589884
"2705","CALIFORNIA","RIVERSIDE","CORONA","379 EAST RANCHO ROAD",2008-01-02,33.862681,-117.563896
"2706","CALIFORNIA","RIVERSIDE","CORONA","446 FRANCIS E ST",2006-02-02,33.865487,-117.562496
"2707","CALIFORNIA","RIVERSIDE","CORONA","734 VIEWTOP LN",2004-03-12,33.836451,-117.561304
"2708","CALIFORNIA","RIVERSIDE","CORONA","995 POMONA RD 17",2004-04-02,33.883415,-117.579348
"2709","CALIFORNIA","RIVERSIDE","DESERT HOT SPRINGS","12155 OCOTILLO ROAD",2009-04-29,33.960107,-116.499058
"2710","CALIFORNIA","RIVERSIDE","DESERT HOT SPRINGS","13255 MEXQUITE AVENUE",2006-03-23,33.961398,-116.510135
"2711","CALIFORNIA","RIVERSIDE","DESERT HOT SPRINGS","66366 6TH ST",2004-01-20,33.966931,-116.503703
"2712","CALIFORNIA","RIVERSIDE","EL CERRITO","19078 RISING SUN RD",2004-03-12,37.907745,-122.306081
"2713","CALIFORNIA","RIVERSIDE","GLEN AVON HEIGHTS","4080 CONNING",2004-02-29,39.2075,-121.007698
"2714","CALIFORNIA","RIVERSIDE","HEMET","1097 N STATE ST 2",2004-02-18,33.765324,-116.971824
"2715","CALIFORNIA","RIVERSIDE","HEMET","1675 COBBLE LN",2004-02-11,33.726461,-116.988494
"2716","CALIFORNIA","RIVERSIDE","HEMET","225 S ELK ST 36",2004-03-30,33.74423,-116.984751
"2717","CALIFORNIA","RIVERSIDE","HEMET","25873 RIVERVIEW LANE",2006-03-15,33.744643,-116.862273
"2718","CALIFORNIA","RIVERSIDE","HEMET","2688 E FLORIDA AVE 18",2004-06-04,33.747684,-116.943565
"2719","CALIFORNIA","RIVERSIDE","HEMET","32809 RED MOUNTAIN ROAD",2008-02-18,33.632285,-116.881581
"2720","CALIFORNIA","RIVERSIDE","HEMET","41251 ROPE RD",2005-01-29,33.532155,-116.940695
"2721","CALIFORNIA","RIVERSIDE","HEMET","43939 FLORIDA AVE",2004-05-04,33.747841,-116.894216
"2722","CALIFORNIA","RIVERSIDE","HEMET","4400 FLORIDA W AVE 117",2004-12-08,33.747756,-116.924902
"2723","CALIFORNIA","RIVERSIDE","HEMET","525 GILBERT N 49",2006-01-20,33.747562,-116.967316
"2724","CALIFORNIA","RIVERSIDE","HEMET","531 CEDAR LN 2",2004-02-07,33.755316,-116.965819
"2725","CALIFORNIA","RIVERSIDE","HEMET","585 S SANTA FE",2004-05-15,33.738312,-116.962934
"2726","CALIFORNIA","RIVERSIDE","HEMET","772 N STATE",2004-03-24,33.759765,-116.971795
"2727","CALIFORNIA","RIVERSIDE","HEMET","871 SAN MATEO CIRCLE",2009-05-21,33.734937,-116.985414
"2728","CALIFORNIA","RIVERSIDE","INDIO","46540 PADUA CIR",2004-06-09,33.710512,-116.227999
"2729","CALIFORNIA","RIVERSIDE","INDIO","47800 MADISON ST 169",2004-09-21,33.701344,-116.251331
"2730","CALIFORNIA","RIVERSIDE","LAKE ELSINORE","17911 THORESON",2004-04-29,33.632505,-117.342804
"2731","CALIFORNIA","RIVERSIDE","LAKE ELSINORE","34323 SUNRISE DRIVE",2006-01-27,33.656407,-117.369379
"2732","CALIFORNIA","RIVERSIDE","LAKE MATTHEWS","17224 CAJON DR",2004-09-28,33.807825,-117.359256
"2733","CALIFORNIA","RIVERSIDE","MENIFEE","26814 MADERA CT",2004-12-06,33.680843,-117.191627
"2734","CALIFORNIA","RIVERSIDE","MIRA LOMA","10351 OAK BARK LANE",2008-11-12,34.032935,-117.510072
"2735","CALIFORNIA","RIVERSIDE","MORENO VALLEY","25204 BRIDLE TRAIL",2004-08-29,33.917114,-117.261144
"2736","CALIFORNIA","RIVERSIDE","MOUNTAIN CENTER","63137 JERABOA ROAD",2007-04-12,33.588203,-116.462424
"2737","CALIFORNIA","RIVERSIDE","NORCO","2574 RIDGECREST",2004-03-16,33.919615,-117.546713
"2738","CALIFORNIA","RIVERSIDE","NORCO","3117 SHADOW CANYON CIRCLE",2008-01-31,33.934621,-117.578264
"2739","CALIFORNIA","RIVERSIDE","NUEVO","22788 VIA SANTANA",2006-04-21,33.789471,-117.157048
"2740","CALIFORNIA","RIVERSIDE","PALM SPRINGS","383 VEREDA NORTE",2008-06-20,33.841314,-116.551333
"2741","CALIFORNIA","RIVERSIDE","PERRIS","143 PEROU ST",2004-06-27,33.774815,-117.227855
"2742","CALIFORNIA","RIVERSIDE","PERRIS","19881 GUSTIN RD",2005-12-12,33.830724,-117.349361
"2743","CALIFORNIA","RIVERSIDE","PERRIS","21747 WEBSTER AVENUE",2008-08-07,33.804979,-117.244077
"2744","CALIFORNIA","RIVERSIDE","PERRIS","21881 OLEANDER AVENUE",2008-08-29,33.858733,-117.280993
"2745","CALIFORNIA","RIVERSIDE","PERRIS","332 W 11TH ST",2004-02-08,33.775671,-117.233161
